MINE_ID|MINE_NAME|MINE_TYPE|MINE_STATUS|OPERATOR_NAME|OPERATOR_GROUP|CONTROLLER_NAME|STATE|COUNTY|LATITUDE|LONGITUDE|REGION_CODE|PRIMARY_SIC|PRIMARY_CANVASS|NO_EMPLOYEES|NEAREST_TOWN
0103593|Pit #1|Surface|Active|Rock Creek Stone LLC|OTHER|Drew  Johnson|AL|Winston|34.182864|-87.142714|SOUTHEAST|Dimension Sandstone|Stone|10|Addison
0103596|Red Bay Quarry|Surface|Active|Rogers Group Inc.|ROGERS|Rogers Group Inc|AL|Franklin|34.3818|-88.0584|SOUTHEAST|Crushed, Broken Limestone NEC|Stone|7|Red Bay
0103612|Lacey's Spring Quarry|Surface|Active|SRM Materials, LLC|OTHER|Michael  Hollingshead|AL|Marshall|34.516944|-86.614444|SOUTHEAST|Crushed, Broken Stone NEC|Stone|8|Lacey's Spring
0103614|Project Crossroads|Surface|Active|Grayson Carter and Son Contracting, Inc.|OTHER|Halston G Carter|AL|Limestone|34.660556|-86.878889|SOUTHEAST|Crushed, Broken Limestone NEC|Stone|13|Belle Mina
0103625|4E Aggregates|Surface|Active|4E Aggregates|OTHER|Angela  Eady|AL|Franklin|34.461111|-87.795|SOUTHEAST|Crushed, Broken Stone NEC|Stone|3|RUSSELLVILLE
0103626|Top Tier Stone|Surface|Active|Top Tier Stone|OTHER|Wendy  Martinez|AL|Jackson|34.897778|-86.115833|SOUTHEAST|Dimension Limestone|Stone|7|Hytop
0103628|SRM Materials Bridgeport|Surface|Active|SRM Materials, LLC|OTHER|Michael  Hollingshead|AL|Jackson|34.946111|-85.771111|SOUTHEAST|Crushed, Broken Limestone NEC|Stone|7|Bridgeport
0103629|Gargus Borrow Pit|Surface|Active|Gargus Excavating & Clearing|OTHER||AL|Blount|33.962222|-86.438333|SOUTHEAST|Construction Sand and Gravel|SandAndGravel|3|Oneonta
0103634|Booker Pit|Surface|Active|K & B Earth Materials|OTHER|Bobby  Johnson|AL|Conecuh|31.380556|-87.083889|SOUTHEAST|Crushed, Broken Limestone NEC|Stone|2|Evergreen
0103637|Scottsboro Quarry|Surface|Active|Lambert Contracting LLC|OTHER|Cody  Lambert|AL|Jackson|34.077222|-86.073333|SOUTHEAST|Crushed, Broken Limestone NEC|Stone|9|Scottsboro
0103641|431 Quarry|Surface|Active|LID Not Available|OTHER||AL|Cleburne|33.610278|-85.722778|SOUTHEAST|Crushed, Broken Limestone NEC|Stone|5|Oxford
0200001|Clarkdale Facility|Facility|Active|Phoenix Cement|OTHER|Salt River Pima-Maricopa Indian Community|AZ|Yavapai|34.769444|-112.074167|OTHER|Cement|Stone|185|Clarkdale
0200006|RILLITO QUARRY|Surface|Active|CalPortland Company|OTHER|Taiheiyo Cement Corp|AZ|Pima|32.361111|-111.187222|OTHER|Crushed, Broken Stone NEC|Stone|23|Rillito
0200022|DOUGLAS PLANT|Surface|Active|Lhoist North America of Arizona Inc.|OTHER|Lhoist Group|AZ|Cochise|31.368611|-109.732778|OTHER|Lime|Stone|2|Douglas
0200620|TACNA SAND & GRAVEL LLC|Surface|Active|Tacna Sand & Gravel LLC|OTHER|DCM Gravel Inc & Davis Family Trust|AZ|Yuma|32.775556|-113.915|OTHER|Construction Sand and Gravel|SandAndGravel|8|Yuma
0200630|RED PIT MINE|Surface|Active|RED PIT MINE|OTHER|Robert D  Miller|AZ|Coconino|35.316389|-111.281667|OTHER|Crushed, Broken Stone NEC|Stone|6|Flagstaff
0200632|SUN CITY PLANT|Surface|Active|CalMat Co|OTHER|Vulcan Materials Company|AZ|Maricopa|33.614722|-112.307222|OTHER|Construction Sand and Gravel|SandAndGravel|14|Grand
0200649|Tangerine Road Pit|Surface|Active|Granite Construction Company|GRANITE_CONSTR|Granite Construction Inc|AZ|Pima|32.423889|-111.178889|OTHER|Construction Sand and Gravel|SandAndGravel|14|Mesa
0200717|CEMEX - CASA GRANDE|Surface|Active|CEMEX Construction Materials South, LLC|CEMEX|Cemex S A|AZ|Pinal|32.859167|-111.801667|OTHER|Construction Sand and Gravel|SandAndGravel|10|Casa Grande
0200728|Tri County Materials Inc.|Surface|Active|Tri County Materials Inc|OTHER|George  Vlassis; Peter  Vlassis; Steven  Vlassis|AZ|Graham|32.801944|-109.706389|OTHER|Construction Sand and Gravel|SandAndGravel|8|Mesa
0200732|Outerspace Pit|Surface|Active|Willcox Rock & Sand Inc|OTHER|Shaye E  Klump; Kelly L  Owen|AZ|Cochise|32.184444|-109.699444|OTHER|Crushed, Broken Stone NEC|Stone|3|Willcox
0200740|TONTO PIT|Surface|Intermittent|Payson Concrete & Materials Inc|OTHER|George  Randall|AZ|Gila|33.935278|-111.306667|OTHER|Construction Sand and Gravel|SandAndGravel|5|Gila
0200758|Silver Creek|Surface|Intermittent|S&S Concrete & Materials, LLC|OTHER|The Michael & Ashia Stone Revocable Trust; The Robert & Denise Swartzman|AZ|Mohave|35.113611|-114.546944|OTHER|Construction Sand and Gravel|SandAndGravel|1|Bullhead City
0200988|CEMEX - 19TH AVE|Surface|Active|CEMEX Construction Materials South LLC|CEMEX|Cemex S A|AZ|Maricopa|33.4125|-112.101667|OTHER|Construction Sand and Gravel|SandAndGravel|29|Phoenix
0201049|Pinto Valley Mine|Surface|Active|Pinto Valley Mining Corp.|OTHER|Capstone Copper Corp|AZ|Gila|33.393333|-110.971111|OTHER|Construction Sand and Gravel|SandAndGravel|728|Miami
0201062|Hualapai Pit|Surface|Active|Desert Construction Inc|OTHER|Thomas  Short; Linda  Short|AZ|Mohave|35.174167|-114.006667|OTHER|Construction Sand and Gravel|SandAndGravel|5|Kingman
0201092|Owens Pit|Surface|Active|Perkins Cinders Inc|OTHER|E Kay  Perkins|AZ|Navajo|34.262222|-109.981111|OTHER|Crushed, Broken Stone NEC|Stone|9|Navajo
0201138|RILLITO PLANT|Facility|Active|CalPortland Company|OTHER|Taiheiyo Cement Corp|AZ|Pima|32.411389|-111.149444|OTHER|Cement|Stone|150|Rillito
0201203|ORANGE GROVE|Surface|Active|CALPORTLAND COMPANY|OTHER|Taiheiyo Cement Corp|AZ|Pima|32.324444|-111.175556|OTHER|Construction Sand and Gravel|SandAndGravel|16|Orange Grove
0201217|0SCREENING PLANT & SHOP|Surface|Intermittent|A & A Materials Inc|OTHER|Rachelle  Ricedorff; Richard L Adams; DeeWayne  Adams|AZ|Maricopa|33.465833|-111.858333|OTHER|Construction Sand and Gravel|SandAndGravel|7|Mesa
0201221|Airport Pit|Surface|Active|CKC CONSTRUCTION|OTHER|David  Cluff; Brian  Cluff; Justin  Cluff|AZ|Graham|32.858333|-109.692778|OTHER|Construction Sand and Gravel|SandAndGravel|4|Safford
0201222|YAVAPAI PLANT 22|Surface|Active|MARTIN MARIETTA ARIZONA, LLC|MLM|Martin Marietta Materials Inc|AZ|Yavapai|34.643056|-112.414444|OTHER|Construction Sand and Gravel|SandAndGravel|10|Yavapai
0201249|CEMEX - GLOBE/BIXBY|Surface|Active|CEMEX Construction Materials South, LLC|CEMEX|Cemex S A|AZ|Gila|32.448611|-110.826111|OTHER|Construction Sand and Gravel|SandAndGravel|2|Globe
0201315|OSBORN WASH|Surface|Active|Colorado River Sand and Rock|OTHER|Colorado River Indian Tribes|AZ|La Paz|34.176389|-114.243056|OTHER|Construction Sand and Gravel|SandAndGravel|2|Parker
0201398|Aztec plant|Surface|Active|Perkins Cinders Inc|OTHER|E Kay  Perkins|AZ|Navajo|34.469444|-110.124444|OTHER|Construction Sand and Gravel|SandAndGravel|6|Taylor
0201433|Mine #1|Surface|Intermittent|Superstition Crushing L.L.C.|OTHER|Johnny  Weik III|AZ|Maricopa|33.147222|-111.832222|OTHER|Construction Sand and Gravel|SandAndGravel|3|Mesa
0201457|Nelson Quarry &  Plant|Surface|Active|Lhoist North America of Arizona Inc.|OTHER|Lhoist Group|AZ|Coconino|35.459167|-113.614444|OTHER|Lime|Stone|84|Peach Springs
0201503|Mesa Mine|Surface|Active|RED MOUNTAIN MINING, INC.|OTHER|Margaret F  Adams|AZ|Maricopa|33.422222|-111.822778|OTHER|Crushed, Broken Granite|Stone|7|Maricopa
0201510|MADISON GRANITE PIT|Surface|Active|Madison Granite Supply Inc|OTHER|Stanley  Novak|AZ|Maricopa|33.755556|-112.108333|OTHER|Crushed, Broken Granite|Stone|17|Phoenix
0201880|Portec 48cone Crusher|Surface|Intermittent|Maddux & Son's Inc|OTHER|Clinton R  Maddux; James C  Maddux|AZ|Cochise|31.712778|-109.545833|OTHER|Crushed, Broken Stone NEC|Stone|4|Douglas
0202013|Star Placer dba:  Big Bug Sand & Gravel|Surface|Active|Carlin Trend Mining Supplies and Service|OTHER|Debra J Knight|AZ|Yavapai|34.428889|-112.256111|OTHER|Construction Sand and Gravel|SandAndGravel|9|Prescott
0202062|CEMEX - SIERRA VISTA|Surface|Active|CEMEX Construction Materials South LLC|CEMEX|Cemex S A|AZ|Cochise|31.511667|-110.239722|OTHER|Construction Sand and Gravel|SandAndGravel|4|Portable
0202116|Santan Pit|Surface|Active|Gila River Sand & Gravel Corporation|OTHER|Gila River Indian Community|AZ|Pinal|33.145|-111.83|OTHER|Construction Sand and Gravel|SandAndGravel|83|Sacaton
0202135|Prescott Valley Pit|Surface|Active|Arrowhead Materials|OTHER|McCormick Inc|AZ|Yavapai|34.584444|-112.342778|OTHER|Construction Sand and Gravel|SandAndGravel|22|Prescott Vally
0202141|L.P.'s Cinder Pitt, LLC|Surface|Active|L.P.'s Cinder Pitt, LLC|OTHER|Jamie  Mace; Chad  Pittenger|AZ|Coconino|35.245278|-112.215556|OTHER|Crushed, Broken Stone NEC|Stone|2|Williams
0202166|West Plant|Surface|Active|CalMat Co|OTHER|Vulcan Materials Company|AZ|Maricopa|33.402222|-112.159444|OTHER|Construction Sand and Gravel|SandAndGravel|28|Mesa
0202181|AGUA FRIA PIT|Surface|Active|CalPortland Company|OTHER|Taiheiyo Cement Corp|AZ|Santa Cruz|31.473056|-111.013611|OTHER|Construction Sand and Gravel|SandAndGravel|4|Mesa
0202194|TREASURE CHEST GRANITE PIT LLC|Surface|Active|Treasure Chest Granite Pit LLC|OTHER|Mary K  Konshur|AZ|Pinal|33.459167|-111.515833|OTHER|Crushed, Broken Granite|Stone|10|Apache
0202227|Fort McDowell Yavapai Materials-Plt1 #1|Surface|Active|Fort McDowell Yavapai Materials|OTHER|Fort Mc Dowell Yavapai Nation|AZ|Maricopa|33.608611|-111.666389|OTHER|Construction Sand and Gravel|SandAndGravel|9|fountain hills
0202238|Fort McDowell Yavapai Materials-Plt #3|Surface|Active|Fort McDowell Yavapai Materials|OTHER|Fort Mc Dowell Yavapai Nation|AZ|Maricopa|33.566111|-111.698611|OTHER|Construction Sand and Gravel|SandAndGravel|6|MARICOPA
0202261|West Broadway|Surface|Active|CalMat Co|OTHER|Vulcan Materials Company|AZ|Maricopa|33.408333|-112.227778|OTHER|Construction Sand and Gravel|SandAndGravel|39|Mesa
0202283|Twin Peaks Aggregate|Surface|Active|CalPortland Company|OTHER|Taiheiyo Cement Corp|AZ|Pima|32.353333|-111.183056|OTHER|Construction Sand and Gravel|SandAndGravel|6|Mesa
0202292|Crushing Plant|Surface|Active|WW Clyde & Co.|OTHER|CCI  (Clyde Companies Inc)|AZ|Navajo|34.468056|-110.151111|OTHER|Construction Sand and Gravel|SandAndGravel|14|Taylor
0202307|Miller Mine|Surface|Active|Miller Mining, Inc.|OTHER|Mark E Miller|AZ|Coconino|35.219444|-111.552222|OTHER|Crushed, Broken Stone NEC|Stone|2|Flagstaff
0202324|Hardluck Quarry|Surface|Active|Brimhall Sand Rock & Building Mats|OTHER|David K  Brimhall|AZ|Navajo|35.406111|-110.065|OTHER|Crushed, Broken Stone NEC|Stone|10|Holbrook
0202357|A B C Sand & Rock Inc|Surface|Active|A B C Sand & Rock Inc|OTHER|Sylvia  Waltemath|AZ|Maricopa|33.511111|-112.315278|OTHER|Construction Sand and Gravel|SandAndGravel|9|Mesa
0202368|Santa Rita Plan|Surface|Active|Cimbar Resources|OTHER|John H  Waters|AZ|Pima|31.875556|-110.781111|OTHER|Crushed, Broken Limestone NEC|Stone|17|Sahuarita
0202372|1050 Estrella Pit|Surface|Active|Arcosa Aggregates West, LLC.|OTHER|Arcosa, Inc|AZ|Apache|34.128333|-109.275|OTHER|Construction Sand and Gravel|SandAndGravel|1|Buckeye
0202387|Superior|Surface|Active|Rock Pros USA|OTHER|The Shepherd Family Living Trust; The Lin Irrevocable Trust|AZ|Pinal|33.293889|-111.096111|OTHER|Crushed, Broken Granite|Stone|14|Superior
0202429|Bobbitt Silica|Surface|Intermittent|Smithco Ent Inc|OTHER|Bryant R Smith|AZ|Gila|33.007222|-110.774167|OTHER|Crushed, Broken Sandstone|Stone|16|Mesa
0202466|SHEEP HILL CINDER MINE|Surface|Active|THE LANDSCAPE CONNECTION COMMERCIAL SUPPLY YARD|OTHER|Clint  Bleeker|AZ|Coconino|35.332222|-111.568611|OTHER|Crushed, Broken Stone NEC|Stone|7|Flagstaff
0202470|BLAISDELL|Surface|Active|DPE Materials, Inc|OTHER|Donald R  Peterson|AZ|Yuma|32.714167|-114.417778|OTHER|Construction Sand and Gravel|SandAndGravel|13|Yuma
0202479|Picacho Plant|Surface|Active|Kilauea Crushers Inc|OTHER|C William  Nichols|AZ|Maricopa|33.832778|-112.448056|OTHER|Crushed, Broken Granite|Stone|20|Carefree
0202486|PORTABLE SCREENING PLANT|Surface|Intermittent|Payson Concrete & Materials Inc|OTHER|George  Randall|AZ|Gila|34.048889|-111.093611|OTHER|Construction Sand and Gravel|SandAndGravel|5|Payson
0202520|Chloride|Surface|Intermittent|Rock Pros USA LLC|OTHER|The Shepherd Family Living Trust; The Lin Irrevocable Trust|AZ|Mohave|35.429722|-114.215278|OTHER|Crushed, Broken Granite|Stone|5|Chloride
0202524|Clarkdale Plant #24|Surface|Active|Martin Marietta Materials, Inc|MLM|Martin Marietta Materials Inc|AZ|Yavapai|34.769444|-112.074167|OTHER|Construction Sand and Gravel|SandAndGravel|9|Mesa
0202528|Decker Pit|Surface|Active|Brimhall Sand Rock & Building Materials|OTHER|David K  Brimhall|AZ|Navajo|34.5175|-110.050556|OTHER|Construction Sand and Gravel|SandAndGravel|23|Snowflake
0202531|TEXAS CANYON ROCK & SAND|Surface|Active|Texas Canyon Rock & Sand|OTHER|Archie J  Smith; Wesley S  Smith|AZ|Cochise|32.099444|-110.058333|OTHER|Construction Sand and Gravel|SandAndGravel|3|Wilcox
0202574|WASH PLANT|Surface|Active|Maddux & Son's Inc|OTHER|Clinton R  Maddux; James C  Maddux|AZ|Cochise|31.379444|-109.546389|OTHER|Construction Sand and Gravel|SandAndGravel|3|Douglas
0202585|CEMEX - APEX|Surface|Active|CEMEX Construction Materials South LLC|CEMEX|Cemex S A|AZ|Pima|32.418056|-111.160278|OTHER|Construction Sand and Gravel|SandAndGravel|13|Tucson
0202589|FNF Crushing 6|Surface|Intermittent|FNF Construction Inc|OTHER|Mastec Inc|AZ|Yavapai|34.135278|-112.742222|OTHER|Construction Sand and Gravel|SandAndGravel|15|Congress
0202614|Omya Arizona|Surface|Active|Omya Inc|OTHER|Omya Industries Inc|AZ|Pinal|33.288611|-111.120278|OTHER|Crushed, Broken Marble|Stone|28|Superior
0202623|Higley Plant|Surface|Active|Salt River Sand & Rock|OTHER|Salt River Pima-Maricopa Indian Community|AZ|Maricopa|33.482778|-111.718611|OTHER|Construction Sand and Gravel|SandAndGravel|15|Mesa
0202633|Dewey Plant|Surface|Active|MDI Mining|OTHER|Michael  Denny|AZ|Yavapai|34.539722|-112.201667|OTHER|Construction Sand and Gravel|SandAndGravel|8|Mesa
0202647|SWAN PIT|Surface|Active|GRANITE CONSTRUCTION COMPANY|GRANITE_CONSTR|Granite Construction Inc|AZ|Pima|32.0825|-110.888611|OTHER|Construction Sand and Gravel|SandAndGravel|17|Mesa
0202670|CEMEX - PIMA|Surface|Active|CEMEX Construction Materials South LLC|CEMEX|Cemex S A|AZ|Pima|32.008611|-110.9475|OTHER|Construction Sand and Gravel|SandAndGravel|9|sahuarita
0202677|White Hills|Surface|Active|Rock Pros USA|OTHER|The Shepherd Family Living Trust; The Lin Irrevocable Trust|AZ|Mohave|35.799444|-114.310833|OTHER|Crushed, Broken Granite|Stone|5|White Hills
0202678|Star Valley Granite & Materials|Surface|Active|Star Valley Granite & Materials|OTHER|Roy G  Haught|AZ|Gila|34.257778|-111.258056|OTHER|Crushed, Broken Granite|Stone|2|Star Valley
0202679|Hassayampa Plant #46|Surface|Active|Martin Marietta Arizona, LLC|MLM|Martin Marietta Materials Inc|AZ|Maricopa|33.293333|-112.285|OTHER|Construction Sand and Gravel|SandAndGravel|4|BUCKEY
0202698|Cedar Hills Site|Surface|Active|C.S. McCrossan, Inc|OTHER|Tom  McCrossan|AZ|Mohave|35.184167|-113.796111|OTHER|Crushed, Broken Granite|Stone|16|Kingman
0202701|Hualapai Chocolate|Surface|Intermittent|Dunbar Stone Company Inc|OTHER|Frances F  Dunbar|AZ|Mohave|35.224722|-112.484167|OTHER|Dimension Stone NEC|Stone|5|Peach Springs
0202713|Roeder et all|Surface|Active|Dunbar Stone Company Inc|OTHER|Frances F  Dunbar|AZ|Coconino|35.224722|-112.484167|OTHER|Crushed, Broken Stone NEC|Stone|3|ASH FORK
0202726|DIAMOND 7|Surface|Intermittent|Drake Stone Products, Inc|OTHER|Harley  Gray Jr|AZ|Coconino|35.222778|-112.480833|OTHER|Dimension Sandstone|Stone|3|ASH FORK
0202742|ROCKHOUSE QUARRY|Surface|Active|Drake Stone Products, Inc|OTHER|Harley  Gray Jr|AZ|Yavapai|34.981389|-112.376389|OTHER|Dimension Sandstone|Stone|15|DRAKE
0202743|M C CANYON QUARRY|Surface|Intermittent|Drake Stone Products, Inc|OTHER|Harley  Gray Jr|AZ|Yavapai|34.996667|-112.331944|OTHER|Dimension Sandstone|Stone|3|DRAKE
0202746|Mills|Surface|Active|Harley Gray Stone Co.|OTHER|Carl M  Gray|AZ|Yavapai|34.838889|-112.46|OTHER|Crushed, Broken Sandstone|Stone|10|Chino Valley
0202748|MILLION $ BUFF GRINDSTONE CANYON|Surface|Active|HOWARD GRAY STONE|OTHER|Jason  Haines|AZ|Coconino|35.011389|-112.333611|OTHER|Construction Sand and Gravel|SandAndGravel|5|Mesa
0202753|CEMEX - WEST VALLEY|Surface|Active|CEMEX Construction Materials South LLC|CEMEX|Cemex S A|AZ|Maricopa|33.551389|-112.301667|OTHER|Construction Sand and Gravel|SandAndGravel|16|Mesa
0202767|Pass Canyon|Surface|Active|S&S Concrete & Materials, LLC|OTHER|The Michael & Ashia Stone Revocable Trust; The Robert & Denise Swartzman|AZ|Mohave|35.128056|-114.545|OTHER|Construction Sand and Gravel|SandAndGravel|10|Bullhead City
0202799|Mine #2|Surface|Intermittent|Superstition Crushing L.L.C.|OTHER|Johnny  Weik III|AZ|Maricopa|33.085556|-111.495556|OTHER|Construction Sand and Gravel|SandAndGravel|5|MESA
0202804|Big Horn Mine|Surface|Active|Custom Landscape Materials LLC|OTHER|Sam Grant Phillip Schippers|AZ|Maricopa|33.751944|-113.039167|OTHER|Crushed, Broken Stone NEC|Stone|8|Wickenberg
0202810|Yellow Buck Matterhorn & Buckskin|Surface|Intermittent|Dunbar Stone Company Inc|OTHER|Frances F  Dunbar|AZ|Coconino|35.224167|-112.482222|OTHER|Dimension Stone NEC|Stone|3|ASH FORK
0202826|Yavapai Apache Sand & Rock|Surface|Active|Yavapai Apache Sand & Rock|OTHER|Yavapai-Apache Nation|AZ|Yavapai|34.620556|-111.917778|OTHER|Construction Sand and Gravel|SandAndGravel|11|Campe Verde
0202827|SOUTH YUMA PIT|Surface|Active|DPE Materials, Inc|OTHER|Donald R  Peterson|AZ|Yuma|32.548611|-114.565|OTHER|Construction Sand and Gravel|SandAndGravel|20|Mesa
0202832|RIVER ROAD PLANT|Surface|Intermittent|Churchman Sand and Gravel LLC|OTHER|Douglas  Smith|AZ|Pima|32.276944|-110.901944|OTHER|Construction Sand and Gravel|SandAndGravel|4|Tucson
0202843|Rock Ridge Quarries|Surface|Active|ROCK RIDGE QUARRIES, INC.|OTHER|Leslie D Briggs|AZ|Yavapai|34.995833|-112.572222|OTHER|Dimension Stone NEC|Stone|41|Drake
0202848|Silver Bell|Surface|Active|Rock Pros USA LLC|OTHER|The Shepherd Family Living Trust; The Lin Irrevocable Trust|AZ|Pima|32.388889|-111.450278|OTHER|Dimension Stone NEC|Stone|3|Marana
0202849|CEMEX - PRESCOTT/FAIN|Surface|Active|CEMEX Construction Materials South LLC|CEMEX|Cemex S A|AZ|Yavapai|34.664722|-112.229167|OTHER|Construction Sand and Gravel|SandAndGravel|11|Phoenix
0202851|CEMEX - GRAY MOUNTAIN|Surface|Active|CEMEX CONSTRUCTION MATERIALS SOUTH LLC|CEMEX|Cemex S A|AZ|Coconino|35.69|-111.451389|OTHER|Construction Sand and Gravel|SandAndGravel|15|Flagstaff
0202857|CHASE-3CP|Surface|Active|Chase Crushing LLC|OTHER|Scott  Jones|NV|Clark|36.063333|-115.0525|OTHER|Crushed, Broken Stone NEC|Stone|3|Searchlight
0202867|Pit  #1 43rd Ave|Surface|Active|Arizona Materials|OTHER|Summit Materials LLC|AZ|Maricopa|33.414444|-112.152222|OTHER|Construction Sand and Gravel|SandAndGravel|14|Maricopa
0202870|PAP Kingman|Surface|Intermittent|PAP LLC|OTHER|Ryan  Farmer|AZ|Mohave|35.2|-113.898889|OTHER|Construction Sand and Gravel|SandAndGravel|3|Kingman
0202891|VAL VISTA - CITRUS GROVE 150|Surface|Active|CALMAT CO|OTHER|Vulcan Materials Company|AZ|Maricopa|33.475556|-111.757778|OTHER|Construction Sand and Gravel|SandAndGravel|6|Mesa
0202894|Minnetonka Pit|Surface|Intermittent|Dyna Rock LLC|OTHER|Mark  McCauley; Lauren  McCauley; John  McCauley|AZ|Navajo|35.015|-110.638056|OTHER|Construction Sand and Gravel|SandAndGravel|5|Mesa
0202896|CEMEX - COOLIDGE|Surface|Active|CEMEX Construction Materials South, LLC|CEMEX|Cemex S A|AZ|Pinal|33.0075|-111.473889|OTHER|Construction Sand and Gravel|SandAndGravel|9|Coolidge
0202898|TEE PEE SAND & GRAVEL|Surface|Intermittent|Tee Pee Sand & Gravel|OTHER|Tim  Tate|AZ|Pinal|32.835|-111.740556|OTHER|Construction Sand and Gravel|SandAndGravel|3|Casa Grande
0202913|Chino Pit|Surface|Active|Arrowhead Mining & Materials LLC|OTHER|Arthur C  Mc Mains|AZ|Yavapai|34.82|-112.449444|OTHER|Construction Sand and Gravel|SandAndGravel|14|Mesa
0202919|MARANA PLANT|Surface|Active|CalMat Co|OTHER|Vulcan Materials Company|AZ|Pima|32.403611|-111.178333|OTHER|Construction Sand and Gravel|SandAndGravel|14|Avra Valley
0202933|AVONDALE PLANT|Surface|Intermittent|CalMat Co|OTHER|Vulcan Materials Company|AZ|Maricopa|32.398333|-112.341389|OTHER|Construction Sand and Gravel|SandAndGravel|12|Avondale
0202938|Schuck Development Corp|Surface|Intermittent|Schuck Development Corp|OTHER|Ray  Schuck|AZ|Coconino|34.684444|-110.844444|OTHER|Construction Sand and Gravel|SandAndGravel|4|Winslow
0202939|Partridge T23N R3W &27|Surface|Intermittent|Harley Gray Stone Company|OTHER|Carl M  Gray|AZ|Coconino|34.885556|-112.468333|OTHER|Dimension Sandstone|Stone|8|Ashfork
0202942|ALPINE DUMP PIT|Surface|Intermittent|ALPINE EXCAVATION & CONSTRUCTION COMPANY|OTHER|Wayne L  Reidhead; Jerold R  Reidhead|AZ|Apache|33.848333|-109.146389|OTHER|Construction Sand and Gravel|SandAndGravel|3|Mesa
0202956|Goat Creek Mining|Surface|Intermittent|Goat Creek Mining|OTHER|Samuel  Haught|AZ|Gila|34.254444|-111.2625|OTHER|Construction Sand and Gravel|SandAndGravel|2|Star Valley
0202961|BLT Companies Materials Plant|Surface|Active|BLT Companies LLLP|OTHER|Brian  Thomas; Cristy  Thomas|AZ|Yuma|32.750833|-114.416389|OTHER|Construction Sand and Gravel|SandAndGravel|13|YUMA
0202962|Lake Havasu Airport Pit|Surface|Active|Campbell Redi-Mix Inc.|OTHER|D L  Campbell Sr|AZ|Mohave|34.483889|-114.3225|OTHER|Construction Sand and Gravel|SandAndGravel|4|LAKE HAVASU CITY
